icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
4,last_label_token,product-company,test,activation,5.623093605041504,-11.670918464660645,49,46,Cloud Spanner,Google,350,Virtual Telecommunications Access Method,IBM,46, IBM,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.8500912189483643,-14.167202949523926,50,30,Logic Pro,Apple,204,Windows 1.0,Microsoft,42, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.200830936431885,-16.965866088867188,51,198,Shining Hearts,Sega,191,Game Boy Micro,Nintendo,39, Nintendo,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.104063987731934,-15.64755630493164,52,69,Acura Legend,Honda,322,XEDIT,IBM,43, IBM,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.571321487426758,-16.888586044311523,53,14,Skype,Microsoft,186,Scion xD,Toyota,44, Toyota,demonstration_4_label_token
4,last_label_token,product-company,test,activation,6.035801887512207,-8.44642162322998,54,169,Books,Apple,192,HyperTalk,Apple,41, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.3867225646972656,-16.296199798583984,55,176,Xeon,Intel,302,Prince R380,Nissan,43, Nissan,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.539646148681641,-13.598406791687012,56,255,DVD Studio Pro,Apple,36,Game Boy Advance,Nintendo,40, Nintendo,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.5005247592926025,-15.857912063598633,57,84,"Audio Video Interleave, version 1.0",Microsoft,339,Gmail,Google,40, Google,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.858612060546875,-14.119144439697266,58,338,Bing Maps Platform,Microsoft,48,Windows Mixed Reality,Microsoft,45, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,0.5613441467285156,-16.831310272216797,59,24,Wii U,Nintendo,194,PostScript Printer Description,Adobe,47, Adobe,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.0389018058776855,-14.172712326049805,60,234,Tetris DS,Nintendo,42,iPod Classic,Apple,41, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.3865580558776855,-12.68442440032959,61,129,Picasa,Google,70,Chromecast,Google,41, Google,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.580538749694824,-11.601435661315918,62,149,MacBook Air,Apple,78,FairPlay,Apple,41, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.0269083976745605,-13.133234024047852,63,251,BBeB,Sony,213,Autobianchi A112,Fiat,47, Fiat,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.213568687438965,-10.527382850646973,64,36,Game Boy Advance,Nintendo,326,iBooks Author,Apple,38, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.26792049407959,-11.015912055969238,65,335,Asteroids Deluxe,Atari,300,Channel Definition Format,Microsoft,44, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.3641295433044434,-14.839424133300781,66,211,Alex Kidd,Sega,316,Attached Support Processor,IBM,40, IBM,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.602137565612793,-12.12274169921875,67,246,Acura RDX,Honda,299,Project Ara,Google,36, Google,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.719915390014648,-13.302652359008789,68,186,Scion xD,Toyota,339,Gmail,Google,39, Google,demonstration_4_label_token
4,last_label_token,product-company,test,activation,6.247188091278076,-12.638821601867676,69,109,Windows Media Encoder,Microsoft,314,Xbox 360,Microsoft,42, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,0.5865545272827148,-16.45513153076172,70,291,Pentium II,Intel,104,Alfa Romeo 164,Fiat,40, Fiat,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.826343536376953,-12.67840576171875,71,337,Final Cut Pro,Apple,315,Alfa Romeo MiTo,Fiat,42, Fiat,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.5889437198638916,-16.203580856323242,72,181,Visual Basic .NET,Microsoft,234,Tetris DS,Nintendo,40, Nintendo,demonstration_4_label_token
4,last_label_token,product-company,test,activation,1.8306427001953125,-17.612829208374023,73,19,Android Jelly Bean,Google,118,PlayStation Eye,Sony,39, Sony,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.3498260974884033,-11.710206031799316,74,70,Chromecast,Google,131,Chrono Trigger,Square,43, Square,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.7255666255950928,-15.026217460632324,75,314,Xbox 360,Microsoft,160,Amiibo,Nintendo,44, Nintendo,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.970635414123535,-17.31574249267578,76,304,Alpine A106,Renault,150,Heavyweight Champ,Sega,41, Sega,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.259537935256958,-17.94410514831543,77,235,Infiniti Q45,Nissan,61,Scion tC,Toyota,41, Toyota,demonstration_4_label_token
4,last_label_token,product-company,test,activation,6.02719783782959,-10.327492713928223,78,138,iPod Touch,Apple,204,Windows 1.0,Microsoft,40, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.609762191772461,-11.262445449829102,79,154,TextEdit,Apple,138,iPod Touch,Apple,39, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,0.27446091175079346,-17.184846878051758,80,82,Open XML Paper Specification,Microsoft,100,Shahab-4,Iran,41, Iran,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.328351020812988,-14.366250991821289,81,151,Audio Interchange File Format,Apple,105,Windows 2.0,Microsoft,42, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.670591831207275,-11.157119750976562,82,115,C-135 Stratolifter,Boeing,205,VoiceOver,Apple,45, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.0365238189697266,-16.626420974731445,83,288,Android Runtime,Google,58,MSX BASIC,Microsoft,45, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.8811750411987305,-14.338362693786621,84,243,DualShock,Sony,92,Acura EL,Honda,52, Honda,demonstration_4_label_token
4,last_label_token,product-company,test,activation,-0.17092323303222656,-18.576587677001953,85,98,MVS,IBM,190,Symbian,Nokia,39, Nokia,demonstration_4_label_token
4,last_label_token,product-company,test,activation,1.5040723085403442,-15.970439910888672,86,351,Plymouth Valiant,Chrysler,94,Alfa Romeo 75,Fiat,42, Fiat,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.753713607788086,-9.521685600280762,87,344,Windows NT 3.5,Microsoft,171,Windows NT,Microsoft,39, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.195300579071045,-14.03207778930664,88,13,iChat,Apple,246,Acura RDX,Honda,51, Honda,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.971176624298096,-18.030029296875,89,60,CIM-10 Bomarc,Boeing,359,AGM-86 ALCM,Boeing,47, Boeing,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.272662162780762,-9.191967010498047,90,17,Report Program Generator,IBM,346,iPod,Apple,40, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.8630852699279785,-9.254674911499023,91,165,Fateh-110,Iran,308,Windows Live OneCare,Microsoft,47, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,1.6835614442825317,-12.408343315124512,92,212,Flicky,Sega,275,Gears,Google,44, Google,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.1235885620117188,-14.96694564819336,93,282,Shahab-2,Iran,161,Xbox One,Microsoft,43, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.246126174926758,-16.263240814208984,94,93,Windows Media Video,Microsoft,258,Thunder Blade,Sega,41, Sega,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.875791549682617,-10.91512393951416,95,145,Advanced Function Presentation,IBM,47,Itanium,Intel,41, Intel,demonstration_4_label_token
4,last_label_token,product-company,test,activation,7.141397476196289,-10.428268432617188,96,200,Mario franchise,Nintendo,48,Windows Mixed Reality,Microsoft,42, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.409890651702881,-12.431028366088867,97,106,Acura MDX,Honda,76,Windows Media Audio,Microsoft,42, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.707805156707764,-13.216017723083496,98,321,Internet Explorer,Microsoft,132,Pentium Pro,Intel,41, Intel,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.348762512207031,-14.167827606201172,99,316,Attached Support Processor,IBM,352,Windows Installer,Microsoft,48, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.449531078338623,-14.212711334228516,100,315,Alfa Romeo MiTo,Fiat,137,PowerShell,Microsoft,47, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.495835304260254,-13.370805740356445,101,95,Windows NT 4.0,Microsoft,104,Alfa Romeo 164,Fiat,41, Fiat,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.246545314788818,-15.991354942321777,102,155,Hierarchical File System,Apple,36,Game Boy Advance,Nintendo,44, Nintendo,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.859498500823975,-11.024532318115234,103,308,Windows Live OneCare,Microsoft,326,iBooks Author,Apple,45, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.462876319885254,-14.8626708984375,104,263,Congo Bongo,Sega,60,CIM-10 Bomarc,Boeing,48, Boeing,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.0686163902282715,-13.590917587280273,105,191,Game Boy Micro,Nintendo,357,Silvermont,Intel,42, Intel,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.976292610168457,-13.328927040100098,106,161,Xbox One,Microsoft,237,GarageBand,Apple,44, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.854063987731934,-14.294766426086426,107,101,App Inventor for Android,Google,74,Mac OS 8,Apple,47, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.103362560272217,-9.790156364440918,108,113,Amiibo,Nintendo,237,GarageBand,Apple,40, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.4895071983337402,-13.991881370544434,109,97,G Suite,Google,119,Clang,Apple,41, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.213003635406494,-18.01894187927246,110,53,Windows Messaging,Microsoft,328,The Ocean Hunter,Sega,42, Sega,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.0473108291625977,-14.857293128967285,111,26,Windows 95,Microsoft,208,Binary Synchronous Communications,IBM,46, IBM,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.6244072914123535,-14.62147331237793,112,214,WebP Lossless,Google,32,Model M keyboard,IBM,43, IBM,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.184967041015625,-14.81430721282959,113,345,CICS,IBM,38,HyperCard,Apple,44, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.8786487579345703,-15.729164123535156,114,73,Tamarin,Adobe,12,iPod,Apple,43, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.233895778656006,-8.342262268066406,115,227,Windows Server 2008,Microsoft,192,HyperTalk,Apple,40, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,1.671506404876709,-14.122930526733398,116,230,Windows Media Player,Microsoft,289,Acura ZDX,Honda,42, Honda,demonstration_4_label_token
4,last_label_token,product-company,test,activation,7.97353458404541,-17.01302719116211,117,197,High Level Shader Language,Microsoft,43,Sonic Drift 2,Sega,47, Sega,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.912205696105957,-10.21693229675293,118,55,Core 2,Intel,161,Xbox One,Microsoft,39, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.422107219696045,-13.207343101501465,119,37,Jeep Grand Cherokee,Chrysler,184,DirectX,Microsoft,39, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,4.457172393798828,-15.368165016174316,120,107,Xenix,Microsoft,234,Tetris DS,Nintendo,39, Nintendo,demonstration_4_label_token
4,last_label_token,product-company,test,activation,7.8357930183410645,-11.213140487670898,121,273,Eagle Premier,Renault,228,WebKit,Apple,41, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.890045404434204,-13.89222526550293,122,3,C-40 Clipper,Boeing,340,MacsBug,Apple,39, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.3873188495635986,-14.196405410766602,123,320,Mother 3,Nintendo,158,Open Packaging Conventions,Microsoft,46, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.444530487060547,-9.543403625488281,124,286,Windows 2000,Microsoft,138,iPod Touch,Apple,41, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,6.199949264526367,-10.30402946472168,125,56,Wear OS,Google,175,Logic Studio,Apple,39, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.1299822330474854,-12.37472915649414,126,187,PGM-19 Jupiter,Chrysler,181,Visual Basic .NET,Microsoft,44, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,activation,2.8816146850585938,-13.823169708251953,127,256,File Explorer,Microsoft,32,Model M keyboard,IBM,42, IBM,demonstration_4_label_token
4,last_label_token,product-company,test,activation,5.428796768188477,-11.067005157470703,128,66,Altered Beast,Sega,80,System 7,Apple,38, Apple,demonstration_4_label_token
4,last_label_token,product-company,test,activation,3.8167524337768555,-13.761573791503906,129,65,Windows Phone 8,Microsoft,259,Windows Internet Explorer 8,Microsoft,47, Microsoft,demonstration_4_label_token
4,last_label_token,product-company,test,function_vector,7.6980719566345215,-1.3262072801589966,,,,,,,,,,
4,last_label_token,capitalize,test,activation,-1.9288392066955566,-21.724193572998047,0,209,pig,Pig,353,persuade,Persuade,37,ade,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.4461565017700195,-22.322614669799805,1,292,funny,Funny,330,sample,Sample,38, Sample,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.3240721225738525,-26.39574432373047,2,446,dog,Dog,553,qualify,Qualify,45,ify,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.336775302886963,-21.88742446899414,3,241,mirror,Mirror,168,about,About,37, About,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.170712947845459,-15.006060600280762,4,287,hear,Hear,566,light,Light,38, Light,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-6.868383407592773,-22.550249099731445,5,113,turtle,Turtle,347,around,Around,35, Around,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.6187872886657715,-18.18370246887207,6,434,kick,Kick,98,justify,Justify,39,ify,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.215322732925415,-22.537662506103516,7,320,mandarine,Mandarine,45,carrot,Carrot,35,rot,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.443301200866699,-15.881897926330566,8,296,which,Which,421,short,Short,36, Short,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-6.741462707519531,-24.18539047241211,9,238,maracas,Maracas,499,change,Change,36, Change,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.1404163837432861,-23.76909065246582,10,27,itself,Itself,202,tranquil,Tranquil,36,il,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.2694034576416016,-24.172880172729492,11,291,toward,Toward,361,kindhearted,Kindhearted,39,hearted,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.699585914611816,-23.598085403442383,12,499,change,Change,209,pig,Pig,35, Pig,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.4587080478668213,-24.893386840820312,13,57,yo-yo,Yo-Yo,229,arrive,Arrive,40,rive,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.644775390625,-19.91497039794922,14,60,lizard,Lizard,138,fig,Fig,38, Fig,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.8220516443252563,-22.127788543701172,15,407,that,That,112,hornet,Hornet,40,et,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.9691877365112305,-28.339702606201172,16,483,benevolent,Benevolent,506,newspaper,Newspaper,39, Newspaper,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-0.8134104609489441,-22.72271728515625,17,371,peach,Peach,53,whimsical,Whimsical,38,ical,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-6.100495338439941,-28.250308990478516,18,270,hippopotamus,Hippopotamus,118,devoted,Devoted,35,oted,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.1332855224609375,-23.773170471191406,19,199,cowardly,Cowardly,139,hammock,Hammock,40,ock,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.79354190826416,-20.945104598999023,20,29,hedgehog,Hedgehog,271,near,Near,38, Near,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.425013542175293,-21.11170196533203,21,380,talk,Talk,209,pig,Pig,36, Pig,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-6.118256568908691,-19.8682918548584,22,172,volleyball,Volleyball,319,down,Down,35, Down,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.796595811843872,-23.118316650390625,23,225,jacket,Jacket,401,bowl,Bowl,36, Bowl,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,0.6696380972862244,-19.19110107421875,24,465,vacuum,Vacuum,498,emu,Emu,37,u,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.6945552825927734,-22.29112434387207,25,567,tambourine,Tambourine,162,pizza,Pizza,38, Pizza,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.5319581031799316,-22.433536529541016,26,532,mango,Mango,103,whale,Whale,34, Whale,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.420922756195068,-21.97956085205078,27,378,past,Past,246,during,During,36, During,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.719511032104492,-23.024900436401367,28,120,reflect,Reflect,307,salty,Salty,35,ty,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.12988805770874,-24.249984741210938,29,92,dingo,Dingo,563,brave,Brave,36, Brave,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.806931495666504,-20.12479591369629,30,501,faithful,Faithful,527,kite,Kite,37,ite,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.8383243083953857,-18.189373016357422,31,333,considering,Considering,446,dog,Dog,36, Dog,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.974046230316162,-20.93490982055664,32,105,except,Except,390,bird,Bird,40, Bird,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.031423568725586,-21.949268341064453,33,395,scissors,Scissors,473,collect,Collect,37, Collect,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.170109272003174,-21.514190673828125,34,227,honest,Honest,270,hippopotamus,Hippopotamus,40,amus,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.9492568969726562,-24.942276000976562,35,404,jolly,Jolly,229,arrive,Arrive,36,rive,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.5529375076293945,-23.006317138671875,36,38,oversee,Oversee,413,uplifting,Uplifting,45,ifting,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.8022303581237793,-22.21441078186035,37,176,weak,Weak,554,navigate,Navigate,38,igate,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.039628505706787,-25.148780822753906,38,484,genuine,Genuine,295,joyous,Joyous,38,ous,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.1404917240142822,-24.915260314941406,39,157,ocelot,Ocelot,369,zeppelin,Zeppelin,37,ppelin,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.0603227615356445,-19.524503707885742,40,338,copy,Copy,406,round,Round,36, Round,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.971055030822754,-23.115192413330078,41,500,dragonfly,Dragonfly,68,nourish,Nourish,39,ish,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.7117600440979004,-20.759014129638672,42,458,blissful,Blissful,213,exquisite,Exquisite,37,isite,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.71681022644043,-22.767061233520508,43,260,pelican,Pelican,226,unique,Unique,38, Unique,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.2880873680114746,-22.766578674316406,44,253,sloth,Sloth,84,ibex,Ibex,38,ex,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.0641820430755615,-22.36960220336914,45,234,it,It,213,exquisite,Exquisite,39,isite,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.3832125663757324,-22.872173309326172,46,45,carrot,Carrot,497,resolute,Resolute,39,olute,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.709028959274292,-23.262821197509766,47,429,soda,Soda,321,microphone,Microphone,38,phone,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.931761741638184,-21.240398406982422,48,245,caring,Caring,39,yellow,Yellow,37, Yellow,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.712718963623047,-21.8797607421875,49,32,modest,Modest,81,dove,Dove,38, Dove,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.1792960166931152,-18.866863250732422,50,141,search,Search,7,hate,Hate,36, Hate,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-0.6380970478057861,-21.43922996520996,51,391,lobster,Lobster,465,vacuum,Vacuum,40,uum,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.536887168884277,-21.30303955078125,52,88,watch,Watch,191,fish,Fish,38, Fish,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.08457088470459,-23.31296157836914,53,20,pencil,Pencil,394,kangaroo,Kangaroo,42,aroo,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.594111442565918,-17.294057846069336,54,394,kangaroo,Kangaroo,421,short,Short,39, Short,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.3360908031463623,-24.23502540588379,55,449,kiwifruit,Kiwifruit,400,dolphin,Dolphin,35, Dolphin,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-6.23337984085083,-12.677299499511719,56,329,along,Along,10,he,He,37, He,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.4827440977096558,-18.766286849975586,57,103,whale,Whale,371,peach,Peach,37, Peach,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.251873016357422,-21.82805633544922,58,351,gorilla,Gorilla,160,among,Among,37, Among,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.006671905517578,-12.091825485229492,59,6,accordion,Accordion,234,it,It,35, It,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.7354443073272705,-18.887508392333984,60,540,heavy,Heavy,15,blue,Blue,37, Blue,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.174717903137207,-23.36575698852539,61,131,gecko,Gecko,284,gooseberry,Gooseberry,37,berry,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.327807903289795,-27.685497283935547,62,115,visualize,Visualize,42,guitar,Guitar,40, Guitar,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.7753841876983643,-25.07997703552246,63,229,arrive,Arrive,277,candle,Candle,35, Candle,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.5823354721069336,-22.19207191467285,64,214,eager,Eager,99,query,Query,34, Query,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.086019515991211,-23.693424224853516,65,46,noble,Noble,179,kind-hearted,Kind-Hearted,44,arted,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-0.5883884429931641,-22.39192008972168,66,479,energetic,Energetic,295,joyous,Joyous,40,ous,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.163121223449707,-25.97051239013672,67,450,mark,Mark,229,arrive,Arrive,36,rive,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.7615402936935425,-22.201173782348633,68,318,ferret,Ferret,133,pomegranate,Pomegranate,40,ate,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.337449073791504,-22.412059783935547,69,36,gloves,Gloves,499,change,Change,36, Change,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.1741113662719727,-21.669170379638672,70,456,baboon,Baboon,299,caribou,Caribou,43,ou,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.7167954444885254,-22.422948837280273,71,154,snorkel,Snorkel,247,discuss,Discuss,36, Discuss,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.498305320739746,-24.170246124267578,72,290,join,Join,333,considering,Considering,37, Considering,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.3081037998199463,-23.561588287353516,73,203,brown,Brown,460,shirt,Shirt,34, Shirt,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.3198747634887695,-24.062255859375,74,152,orange,Orange,496,easel,Easel,38,el,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.491863250732422,-24.99173355102539,75,355,adventurous,Adventurous,218,playful,Playful,36,ful,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.5284929275512695,-22.302398681640625,76,527,kite,Kite,555,upon,Upon,37, Upon,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.97761070728302,-21.361356735229492,77,451,towel,Towel,303,crocodile,Crocodile,41,ile,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.584040880203247,-22.81922149658203,78,382,knit,Knit,264,umbrella,Umbrella,38,rella,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.298018455505371,-23.699642181396484,79,155,trustworthy,Trustworthy,123,barracuda,Barracuda,39,uda,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.470400094985962,-22.480085372924805,80,15,blue,Blue,122,vibrant,Vibrant,38,ant,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.454529762268066,-22.004009246826172,81,85,regarding,Regarding,281,knife,Knife,34, Knife,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.537052631378174,-23.1065673828125,82,89,white,White,471,cake,Cake,36, Cake,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.660869836807251,-21.917434692382812,83,444,soft,Soft,464,radiant,Radiant,41, Radiant,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-1.2742726802825928,-22.266033172607422,84,375,parrot,Parrot,114,clementine,Clementine,43,ine,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.624721527099609,-19.0506591796875,85,417,newt,Newt,180,from,From,37, From,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-5.0946736335754395,-18.774639129638672,86,390,bird,Bird,262,small,Small,34, Small,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.532107353210449,-21.33039665222168,87,488,armadillo,Armadillo,30,minimize,Minimize,39,imize,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-4.910715579986572,-25.387142181396484,88,435,zipper,Zipper,54,perform,Perform,42, Perform,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.782435655593872,-22.723045349121094,89,432,yogurt,Yogurt,128,beneath,Beneath,36,ath,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.0323429107666016,-21.87630844116211,90,93,okapi,Okapi,394,kangaroo,Kangaroo,37,aroo,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,0.0804218053817749,-21.20855140686035,91,18,affable,Affable,171,delightful,Delightful,40,ful,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-3.7631611824035645,-23.72905921936035,92,519,kneel,Kneel,185,determined,Determined,40,etermined,demonstration_4_label_token
4,last_label_token,capitalize,test,activation,-2.433377981185913,-21.89328956604004,93,515,kindle,Kindle,368,define,Define,39,ine,demonstration_4_label_token
